timestamp,cpu_usage,ram_usage,disk_io,network_latency,request_rate,anomaly_label,anomaly_score,predicted
2024-01-01 00:49:40,41.5,61.5,28.18,74.8,192.51,0,-0.11577062635987206,0
2024-01-01 00:49:50,40.04,39.97,30.49,71.21,241.31,0,-0.08598466915881692,0
2024-01-01 00:50:00,28.37,65.52,34.92,76.68,258.15,0,-0.0741524445754197,0
2024-01-01 00:50:10,30.52,45.02,23.61,58.39,180.8,0,-0.06653952725590861,0
2024-01-01 00:50:20,40.98,51.16,28.31,94.38,171.14,0,-0.10055816924187183,0
2024-01-01 00:50:30,39.88,57.5,48.44,96.92,205.55,0,-0.11393522723805788,0
2024-01-01 00:50:40,34.83,74.96,24.31,50.79,233.26,0,0.0033295001707832617,1
2024-01-01 00:50:50,35.94,86.1,20.83,94.68,231.92,0,0.01904626833989742,1
2024-01-01 00:51:00,45.22,61.07,32.44,67.84,143.03,0,-0.05983016117961737,0
2024-01-01 00:51:10,30.27,73.17,48.78,92.85,276.46,1,-0.006934073805520136,0
2024-01-01 00:51:20,39.38,82.62,37.64,78.97,174.35,1,-0.03900601117730862,0
2024-01-01 00:51:30,33.38,88.42,34.43,80.43,189.4,1,-0.03689183511273658,0
2024-01-01 00:51:40,33.26,78.61,40.53,77.22,163.89,1,-0.05625268257841182,0
2024-01-01 00:51:50,43.79,100.0,19.05,98.18,307.93,1,0.11336416552217976,1
2024-01-01 00:52:00,41.6,88.66,45.94,61.41,209.68,1,-0.01229782123257439,0
2024-01-01 00:52:10,41.51,93.61,44.6,89.12,165.96,1,-0.017153218660379665,0
2024-01-01 00:52:20,45.44,97.57,35.09,96.52,234.56,1,0.025913004663816297,1
2024-01-01 00:52:30,35.17,97.4,52.07,90.75,230.77,1,-0.014608506342450811,0
2024-01-01 00:52:40,40.46,100.0,26.47,114.87,192.49,1,0.048499815392985424,1
2024-01-01 00:52:50,32.52,100.0,53.53,72.07,233.62,1,-0.007839024523671356,0
2024-01-01 00:53:00,37.59,100.0,41.85,94.36,166.99,1,-0.020659837669529446,0
2024-01-01 00:53:10,33.96,69.77,35.96,78.41,180.28,1,-0.10281595485821049,0
2024-01-01 00:53:20,35.78,87.09,39.76,98.5,119.59,1,0.03128569248495339,1
2024-01-01 00:53:30,39.76,92.4,38.71,79.88,147.04,1,-0.016708379015445973,0
2024-01-01 00:53:40,28.45,91.12,54.64,74.18,272.31,1,0.04453206392400744,1
2024-01-01 00:53:50,51.74,100.0,27.08,99.59,265.66,1,0.09495940999508246,1
2024-01-01 00:54:00,26.95,90.33,30.85,72.63,202.63,1,-0.0158332359754616,0
2024-01-01 00:54:10,25.29,99.0,52.44,58.81,266.52,1,0.05571879225516485,1
2024-01-01 00:54:20,44.26,83.31,32.85,72.25,193.6,1,-0.017035220792255168,0
2024-01-01 00:54:30,41.33,92.28,50.81,89.29,190.26,1,-0.01840387498486784,0
2024-01-01 00:54:40,39.99,100.0,60.39,100.88,202.26,1,0.024780194645712572,1
2024-01-01 00:54:50,82.21,100.0,35.18,81.67,866.28,1,0.1409029208334489,1
2024-01-01 00:55:00,77.09,52.06,48.18,99.77,862.67,1,0.10168086756576067,1
2024-01-01 00:55:10,70.01,54.28,26.16,59.63,917.01,1,0.09338489659141813,1
2024-01-01 00:55:20,77.79,39.82,49.06,73.35,877.28,1,0.10107036827131421,1
2024-01-01 00:55:30,71.77,51.43,42.39,75.67,899.78,1,0.07209815074106662,1
2024-01-01 00:55:40,84.98,63.9,45.68,78.28,912.53,1,0.08058577442560366,1
2024-01-01 00:55:50,76.01,80.75,32.25,81.26,886.81,1,0.12941534460805382,1
2024-01-01 00:56:00,70.58,82.78,20.07,90.36,832.47,1,0.16364353247918162,1
2024-01-01 00:56:10,32.43,81.05,46.04,73.33,145.89,1,-0.027090533376861403,0
2024-01-01 00:56:20,38.3,83.4,15.24,82.09,205.95,1,0.005858696129301566,1
2024-01-01 00:56:30,30.49,79.51,36.19,79.32,193.15,1,-0.049747934711214026,0
2024-01-01 00:56:40,28.42,95.88,51.29,66.11,203.5,1,-0.01136142027559861,0
2024-01-01 00:56:50,36.95,95.88,42.3,78.29,199.36,1,-0.03894985705185988,0
2024-01-01 00:57:00,36.96,99.36,63.38,77.85,303.34,1,0.10083597643164577,1
2024-01-01 00:57:10,30.94,91.96,52.3,77.52,146.79,1,-0.0021029652513931962,0
2024-01-01 00:57:20,31.23,78.47,32.15,80.48,120.4,1,-0.0074467519123598835,0
2024-01-01 00:57:30,36.86,65.97,40.33,81.14,213.3,0,-0.12339944448753204,0
2024-01-01 00:57:40,23.42,50.21,39.43,73.52,184.94,0,-0.10139832392940251,0
2024-01-01 00:57:50,23.74,46.37,21.01,99.09,212.64,0,-0.04577999058462273,0
2024-01-01 00:58:00,29.25,61.93,28.72,408.45,223.36,1,0.01665941714595376,1
2024-01-01 00:58:10,33.29,51.08,33.27,415.18,251.36,1,0.02226360242097758,1
2024-01-01 00:58:20,37.49,65.6,15.57,467.7,139.71,1,0.07685220029944817,1
2024-01-01 00:58:30,46.8,61.17,40.57,410.43,177.73,1,0.024710982112290614,1
2024-01-01 00:58:40,41.86,61.84,37.01,405.69,217.15,1,0.0014056972217352248,1
2024-01-01 00:58:50,33.72,41.34,19.93,437.01,230.82,1,0.05316325071461703,1
2024-01-01 00:59:00,34.85,67.12,44.85,394.84,287.74,1,0.08314444858745618,1
2024-01-01 00:59:10,26.98,57.61,48.59,422.47,238.23,1,0.015107956019948632,1
2024-01-01 00:59:20,34.85,51.31,42.72,458.18,197.73,1,-0.013406110721180031,0
2024-01-01 00:59:30,32.69,56.43,36.11,402.82,164.38,1,0.00593325413106327,1
2024-01-01 00:59:40,37.58,37.24,47.1,396.27,177.43,1,0.04115216452418424,1
2024-01-01 00:59:50,80.22,59.09,48.16,403.51,992.34,1,0.15940103643711867,1
2024-01-01 01:00:00,91.0,44.71,43.69,439.47,1042.26,1,0.1615368141691651,1
2024-01-01 01:00:10,99.1,41.47,30.1,442.87,1026.33,1,0.16595213052492142,1
2024-01-01 01:00:20,85.97,39.78,43.32,72.31,963.1,1,0.09124258565214283,1
2024-01-01 01:00:30,90.05,66.13,54.35,90.25,998.61,1,0.11564189620285881,1
2024-01-01 01:00:40,92.36,48.71,32.84,100.85,1051.15,1,0.10479894716326266,1
2024-01-01 01:00:50,83.63,70.34,65.18,106.81,1030.11,1,0.15698231046595557,1
2024-01-01 01:01:00,88.63,49.64,33.69,76.3,1038.79,1,0.08371763444928815,1
2024-01-01 01:01:10,86.94,37.93,40.39,45.48,1031.36,1,0.1378721982586404,1
2024-01-01 01:01:20,87.62,43.83,31.93,67.69,1081.1,1,0.09479434971742873,1
2024-01-01 01:01:30,80.66,67.36,42.68,73.6,1025.49,1,0.08635112049940774,1
2024-01-01 01:01:40,87.04,53.44,19.09,76.12,1000.61,1,0.10864477109228698,1
2024-01-01 01:01:50,90.83,49.52,33.45,77.18,979.42,1,0.08584539399817681,1
2024-01-01 01:02:00,98.45,56.6,26.89,96.78,1026.03,1,0.10201916768680497,1
2024-01-01 01:02:10,94.52,60.02,41.62,99.12,918.42,1,0.0937403915034073,1
2024-01-01 01:02:20,100.0,66.17,51.93,77.42,1008.68,1,0.10370456264889416,1
2024-01-01 01:02:30,80.7,69.48,47.75,96.48,1007.81,1,0.11046077975280078,1
2024-01-01 01:02:40,41.98,51.4,11.54,85.36,145.42,0,-0.02594649696642337,0
2024-01-01 01:02:50,36.47,41.74,64.5,80.97,162.87,0,-0.04610769960144512,0
2024-01-01 01:03:00,52.52,50.87,43.54,93.6,232.39,0,-0.03757509574131607,0
2024-01-01 01:03:10,28.53,57.6,30.68,81.08,209.23,0,-0.12430067464761019,0
2024-01-01 01:03:20,28.28,45.36,41.89,110.87,204.07,0,-0.06103318047060169,0
2024-01-01 01:03:30,30.2,45.43,42.11,58.42,212.25,0,-0.09767790156260953,0
2024-01-01 01:03:40,18.01,58.44,32.0,72.27,203.71,0,-0.05917096485697787,0
2024-01-01 01:03:50,30.79,54.51,42.38,78.1,249.71,0,-0.11610537838820062,0
2024-01-01 01:04:00,28.93,55.33,32.71,86.59,204.94,0,-0.12452864615894177,0
2024-01-01 01:04:10,36.2,47.42,35.15,99.02,141.67,0,-0.0827871085296325,0
2024-01-01 01:04:20,37.73,52.7,31.76,79.63,265.21,0,-0.09094704486230759,0
2024-01-01 01:04:30,50.01,65.76,22.81,58.67,214.81,1,-0.011020992489542247,0
2024-01-01 01:04:40,42.6,85.29,41.75,92.64,176.43,1,-0.02136772157323541,0
2024-01-01 01:04:50,86.58,88.13,47.02,91.32,1133.31,1,0.14819565270019142,1
2024-01-01 01:05:00,84.0,60.7,46.18,50.87,1199.28,1,0.10541071915909395,1
2024-01-01 01:05:10,95.13,71.26,49.84,421.71,1178.76,1,0.17986765646226888,1
2024-01-01 01:05:20,80.63,66.98,43.89,397.92,1246.41,1,0.16467697216583088,1
2024-01-01 01:05:30,100.0,76.83,33.61,411.8,1169.61,1,0.1831423605784649,1
2024-01-01 01:05:40,100.0,100.0,50.08,408.23,1149.95,1,0.1981035181769455,1
2024-01-01 01:05:50,87.44,93.09,23.71,433.91,1219.28,1,0.2059280139703168,1
2024-01-01 01:06:00,77.49,100.0,29.19,423.52,1220.45,1,0.19675982831181882,1
2024-01-01 01:06:10,100.0,100.0,28.43,402.48,1190.19,1,0.19975270118682098,1
2024-01-01 01:06:20,90.28,100.0,52.96,434.97,1210.5,1,0.20090883178507302,1
2024-01-01 01:06:30,100.0,100.0,51.31,400.26,1181.94,1,0.19920503849214588,1
2024-01-01 01:06:40,78.44,100.0,45.85,426.72,1192.8,1,0.19240227190489312,1
2024-01-01 01:06:50,86.4,100.0,52.86,409.56,1230.04,1,0.20090883178507302,1
2024-01-01 01:07:00,91.23,100.0,29.45,416.28,1208.46,1,0.19606925152848442,1
2024-01-01 01:07:10,91.57,100.0,44.18,429.33,1176.67,1,0.19232352668121344,1
2024-01-01 01:07:20,87.59,100.0,38.5,429.59,1237.54,1,0.19513975127019867,1
2024-01-01 01:07:30,96.17,100.0,50.16,100.05,1088.85,1,0.15439170458948415,1
2024-01-01 01:07:40,26.46,79.65,38.62,78.77,282.08,1,0.0141792357473991,1
2024-01-01 01:07:50,33.86,100.0,35.38,84.6,131.76,1,-0.003474622052511256,0
2024-01-01 01:08:00,35.96,100.0,46.49,73.43,174.92,1,-0.03104048740058657,0
2024-01-01 01:08:10,39.12,85.58,50.51,82.73,198.36,1,-0.02097037626121262,0
2024-01-01 01:08:20,40.69,100.0,31.98,86.59,194.14,1,-0.02066948259091378,0
2024-01-01 01:08:30,26.0,100.0,39.27,78.53,240.26,1,-0.010213853615372859,0
2024-01-01 01:08:40,22.73,43.77,27.3,52.94,157.69,0,-0.012864970010886378,0
2024-01-01 01:08:50,45.22,45.82,10.02,84.97,210.43,0,-0.02032208750480924,0
2024-01-01 01:09:00,37.66,65.18,42.41,85.47,176.87,0,-0.11577905145276624,0
2024-01-01 01:09:10,29.01,57.71,47.31,69.8,211.81,0,-0.12337321701275333,0
2024-01-01 01:09:20,47.41,60.51,43.14,60.73,197.41,0,-0.07842619485964514,0
2024-01-01 01:09:30,35.93,58.41,16.61,102.14,203.72,0,-0.06233866340002103,0
2024-01-01 01:09:40,44.43,58.91,35.79,87.37,178.0,0,-0.10207511106520528,0
2024-01-01 01:09:50,35.54,41.74,13.38,76.56,179.6,0,-0.05138816962705578,0
2024-01-01 01:10:00,51.49,65.47,56.44,62.94,211.49,0,-0.0124618163615563,0
2024-01-01 01:10:10,49.04,66.7,26.97,67.67,237.75,0,-0.02844074612783315,0
2024-01-01 01:10:20,33.01,52.71,55.06,99.54,176.07,0,-0.09140228415048607,0
2024-01-01 01:10:30,42.77,54.57,51.35,82.06,165.25,0,-0.10000762553261316,0
2024-01-01 01:10:40,40.16,39.69,29.19,71.74,224.54,0,-0.09554591811829649,0
2024-01-01 01:10:50,45.95,60.14,26.41,87.65,198.7,0,-0.09029323683733825,0
2024-01-01 01:11:00,27.28,60.72,44.2,67.78,233.22,0,-0.11262269172823447,0
2024-01-01 01:11:10,40.49,54.38,29.87,102.51,163.77,0,-0.08587402931144433,0
2024-01-01 01:11:20,43.47,66.24,41.23,100.29,128.82,0,-0.03327112051229447,0
2024-01-01 01:11:30,20.93,51.66,34.21,73.0,178.68,0,-0.08155178357357046,0
2024-01-01 01:11:40,25.53,60.65,18.63,70.57,169.35,0,-0.06371653449906456,0
2024-01-01 01:11:50,18.69,44.8,13.23,40.73,196.85,0,0.0780617032267018,1
2024-01-01 01:12:00,32.84,54.76,42.72,406.56,174.53,1,-0.000615024275157694,0
2024-01-01 01:12:10,40.74,53.26,33.26,408.69,229.64,1,0.0014705029072002995,1
2024-01-01 01:12:20,100.0,57.25,33.36,430.81,801.09,1,0.1575807502855534,1
2024-01-01 01:12:30,95.31,51.3,48.35,423.89,818.63,1,0.15920145648775674,1
2024-01-01 01:12:40,100.0,53.69,54.08,408.6,818.92,1,0.16634293055391058,1
2024-01-01 01:12:50,83.68,63.26,36.73,424.57,820.41,1,0.15948039710968875,1
2024-01-01 01:13:00,81.09,50.63,35.91,436.36,811.65,1,0.1548985258355029,1
2024-01-01 01:13:10,94.27,38.93,46.0,436.7,833.04,1,0.16761642223086548,1
2024-01-01 01:13:20,97.79,72.5,23.72,400.29,780.79,1,0.19141512857174325,1
2024-01-01 01:13:30,94.46,68.81,42.68,78.08,868.59,1,0.08889161559805292,1
2024-01-01 01:13:40,78.18,42.08,46.62,59.25,803.15,1,0.10307391663302168,1
2024-01-01 01:13:50,94.01,61.9,48.16,93.53,760.15,1,0.10064237023230815,1
2024-01-01 01:14:00,84.28,49.97,16.76,91.76,820.14,1,0.11775625309298487,1
2024-01-01 01:14:10,100.0,57.63,30.86,66.53,778.57,1,0.08534392999024021,1
2024-01-01 01:14:20,97.65,57.94,29.46,68.51,839.23,1,0.08660568932203783,1
2024-01-01 01:14:30,87.2,52.66,41.2,73.08,901.0,1,0.0707943071885726,1
2024-01-01 01:14:40,90.61,47.16,45.77,46.21,781.15,1,0.12436083822787458,1
2024-01-01 01:14:50,26.53,48.09,57.96,85.04,213.29,0,-0.08614308496212147,0
2024-01-01 01:15:00,34.5,45.84,34.06,75.91,129.78,0,-0.08066020244231664,0
2024-01-01 01:15:10,42.64,46.68,34.03,94.55,218.16,0,-0.10182446349599089,0
2024-01-01 01:15:20,27.11,54.33,53.8,63.52,164.57,0,-0.07861507173546395,0
2024-01-01 01:15:30,39.03,47.84,43.56,70.71,175.01,0,-0.12602831567477624,0
2024-01-01 01:15:40,30.76,61.82,55.21,57.4,155.95,0,-0.05529994022726836,0
2024-01-01 01:15:50,28.66,69.87,43.46,64.94,229.29,0,-0.08333262685257459,0
2024-01-01 01:16:00,34.14,49.2,26.11,62.27,240.29,0,-0.09394831890265659,0
2024-01-01 01:16:10,26.72,57.39,24.0,94.94,200.94,0,-0.0923467886554053,0
2024-01-01 01:16:20,30.57,60.0,21.38,69.53,165.42,0,-0.08720026519012464,0
2024-01-01 01:16:30,25.42,59.72,47.94,81.86,263.58,0,-0.07016766933816032,0
2024-01-01 01:16:40,50.72,55.76,54.26,74.29,169.98,0,-0.04388859085035479,0
2024-01-01 01:16:50,35.28,62.43,62.19,60.96,113.52,0,0.010137177793993368,1
2024-01-01 01:17:00,29.4,59.82,50.12,77.48,218.34,0,-0.12100438907172806,0
2024-01-01 01:17:10,36.71,42.62,53.95,88.99,155.81,0,-0.08361605606555228,0
2024-01-01 01:17:20,34.1,63.69,33.04,61.88,239.54,0,-0.09458193754953653,0
2024-01-01 01:17:30,33.23,63.87,26.12,92.14,184.75,0,-0.10438416407345247,0
2024-01-01 01:17:40,39.91,47.37,50.2,67.25,224.15,0,-0.10343863142134702,0
2024-01-01 01:17:50,41.06,55.38,45.01,72.76,256.06,0,-0.10050368962554629,0
2024-01-01 01:18:00,30.76,61.83,41.29,87.96,151.65,0,-0.11151463884837753,0
2024-01-01 01:18:10,30.39,52.91,44.65,70.05,177.36,0,-0.12056444795133497,0
2024-01-01 01:18:20,32.8,65.73,43.88,80.56,196.97,0,-0.12348075684155435,0
2024-01-01 01:18:30,16.58,78.64,55.41,75.28,261.5,0,0.0729287445444593,1
2024-01-01 01:18:40,22.88,47.14,55.54,81.94,173.66,0,-0.068178858971223,0
2024-01-01 01:18:50,45.93,41.19,46.53,44.29,176.22,0,0.0011257092167086258,1
2024-01-01 01:19:00,48.16,58.04,50.15,52.55,219.13,0,-0.04764744311165858,0
2024-01-01 01:19:10,33.01,62.22,46.17,89.24,176.91,0,-0.1250993514164941,0
2024-01-01 01:19:20,39.61,52.69,34.47,95.56,206.1,0,-0.12020844280285492,0
2024-01-01 01:19:30,37.49,69.53,49.08,66.34,137.94,0,-0.05363426407742472,0
2024-01-01 01:19:40,59.63,41.61,23.27,76.34,288.57,0,0.08984121014115554,1
2024-01-01 01:19:50,43.96,61.93,52.65,362.04,146.09,1,0.043299537822915846,1
2024-01-01 01:20:00,33.98,48.94,25.67,368.01,187.13,1,0.01062993205491547,1
2024-01-01 01:20:10,27.36,72.19,43.43,327.2,198.7,1,0.030572872868594336,1
2024-01-01 01:20:20,22.15,74.93,29.86,344.33,276.51,1,0.1223860455520025,1
2024-01-01 01:20:30,36.63,47.33,46.64,352.63,147.01,1,0.021745518578773493,1
2024-01-01 01:20:40,28.95,69.5,39.59,368.16,279.35,1,0.07428255787267268,1
2024-01-01 01:20:50,23.62,85.68,20.86,395.09,230.29,1,0.12032494480976419,1
2024-01-01 01:21:00,29.83,75.3,45.05,354.2,216.68,1,0.04403311804774401,1
2024-01-01 01:21:10,26.35,80.8,33.06,336.51,160.61,1,0.08050931645490778,1
2024-01-01 01:21:20,48.5,83.59,50.57,363.65,222.85,1,0.10809440283121874,1
2024-01-01 01:21:30,42.05,66.22,40.02,377.43,171.06,1,0.017387244180163353,1
2024-01-01 01:21:40,34.94,87.36,44.75,359.24,250.67,1,0.08764005186548507,1
2024-01-01 01:21:50,46.84,82.69,28.51,344.02,161.16,1,0.10873803149093697,1
2024-01-01 01:22:00,35.62,86.74,32.93,371.99,195.47,1,0.06688735092109466,1
2024-01-01 01:22:10,28.11,100.0,34.5,89.95,177.79,1,-0.011915502582615978,0
2024-01-01 01:22:20,47.18,83.27,50.28,64.61,160.5,1,0.023369945320492413,1
2024-01-01 01:22:30,39.31,100.0,60.13,85.72,229.65,1,0.014287707931032512,1
2024-01-01 01:22:40,26.7,97.21,30.34,94.96,221.42,1,0.006859682726369831,1
2024-01-01 01:22:50,33.48,52.2,52.92,97.73,248.36,0,-0.07240967018885902,0
2024-01-01 01:23:00,28.0,62.9,13.96,79.0,128.8,0,-0.007907615654887512,0
2024-01-01 01:23:10,23.94,58.4,25.67,74.63,242.57,0,-0.08635221912119417,0
2024-01-01 01:23:20,42.41,60.71,28.49,98.41,300.22,0,0.015200539074551433,1
2024-01-01 01:23:30,50.28,64.68,23.77,61.85,181.93,0,-0.018777312047298378,0
2024-01-01 01:23:40,23.81,51.69,21.0,86.58,275.81,0,-0.011813584511541131,0
2024-01-01 01:23:50,96.15,48.88,44.96,59.45,1056.59,1,0.09151400029883805,1
2024-01-01 01:24:00,86.44,44.15,37.43,95.98,1012.22,1,0.09826043597208267,1
2024-01-01 01:24:10,87.75,46.75,44.55,76.13,1054.89,1,0.0793219758590531,1
2024-01-01 01:24:20,86.91,84.49,48.29,99.03,1109.05,1,0.14862582761890886,1
2024-01-01 01:24:30,84.74,67.45,43.19,87.37,1033.59,1,0.09860181021941117,1
2024-01-01 01:24:40,92.04,41.49,47.89,61.65,1043.1,1,0.10476551602918649,1
2024-01-01 01:24:50,85.0,41.78,39.17,101.37,1090.86,1,0.10671745433620905,1
2024-01-01 01:25:00,37.16,59.82,25.76,103.27,200.12,0,-0.09003572882202854,0
2024-01-01 01:25:10,34.6,60.47,52.69,93.23,223.38,0,-0.10124338964302826,0
2024-01-01 01:25:20,33.09,60.49,32.93,68.58,209.51,0,-0.12893493748486878,0
2024-01-01 01:25:30,27.74,52.45,28.77,75.41,219.19,0,-0.12273793610919032,0
2024-01-01 01:25:40,30.39,53.75,37.86,82.18,182.71,0,-0.12667859884998217,0
2024-01-01 01:25:50,41.04,58.28,29.05,69.44,209.27,0,-0.12422605064050996,0
2024-01-01 01:26:00,39.01,55.86,34.99,105.39,162.91,0,-0.0861267365483876,0
2024-01-01 01:26:10,27.18,32.81,44.13,82.16,251.54,0,-0.03407174549989178,0
2024-01-01 01:26:20,35.79,52.7,44.18,39.45,174.63,0,-0.04921050858622039,0
2024-01-01 01:26:30,41.01,46.49,29.23,85.09,245.15,0,-0.09674291357070786,0
2024-01-01 01:26:40,21.64,56.75,34.15,74.78,190.66,0,-0.09835812222136492,0
2024-01-01 01:26:50,39.35,84.85,52.89,78.88,208.08,0,-0.01935189750888111,0
2024-01-01 01:27:00,29.7,58.67,45.96,398.72,180.2,1,0.0022984451757411817,1
2024-01-01 01:27:10,39.56,51.86,64.9,416.35,159.36,1,0.05985578292650173,1
2024-01-01 01:27:20,28.89,64.22,54.16,421.04,130.21,1,0.06011722283489929,1
2024-01-01 01:27:30,20.56,59.83,53.73,408.49,157.79,1,0.0562622392448916,1
2024-01-01 01:27:40,21.98,59.2,23.35,399.16,187.04,1,0.03692001969566949,1
2024-01-01 01:27:50,35.38,61.07,49.17,403.63,208.48,1,-0.003057037208104907,0
2024-01-01 01:28:00,37.08,75.57,39.36,404.54,240.42,1,0.048883179066604,1
2024-01-01 01:28:10,27.77,43.69,33.39,392.21,182.17,1,0.027538808981187768,1
2024-01-01 01:28:20,40.11,79.74,42.02,412.93,164.72,1,0.05736217845178304,1
2024-01-01 01:28:30,21.71,67.21,51.34,411.15,142.29,1,0.07496212281876635,1
2024-01-01 01:28:40,34.47,83.5,46.01,427.35,219.2,1,0.06164735651143627,1
2024-01-01 01:28:50,25.31,70.22,29.46,423.08,255.33,1,0.07835817790686261,1
2024-01-01 01:29:00,29.79,96.71,48.91,393.96,250.65,1,0.10135796092749927,1
2024-01-01 01:29:10,35.38,100.0,32.35,416.55,228.4,1,0.07519668849898542,1
2024-01-01 01:29:20,28.12,100.0,42.6,731.76,225.54,1,0.07760824317900561,1
2024-01-01 01:29:30,31.92,100.0,36.36,756.47,267.9,1,0.10845240611783291,1
2024-01-01 01:29:40,43.05,99.86,37.37,738.28,213.28,1,0.07624129862502804,1
2024-01-01 01:29:50,88.29,100.0,49.19,730.68,1105.6,1,0.1968908524174101,1
2024-01-01 01:30:00,99.59,100.0,27.52,750.23,1066.92,1,0.19975270118682098,1
2024-01-01 01:30:10,83.86,100.0,63.34,690.9,1025.27,1,0.21160544467936082,1
2024-01-01 01:30:20,97.14,100.0,18.15,704.75,1052.4,1,0.21089786756848672,1
2024-01-01 01:30:30,100.0,100.0,32.83,728.35,1079.39,1,0.19429030952819593,1
2024-01-01 01:30:40,73.13,100.0,44.44,390.47,1082.18,1,0.19256435040984943,1
2024-01-01 01:30:50,86.53,100.0,47.01,383.69,1156.8,1,0.1956659513789375,1
2024-01-01 01:31:00,97.52,100.0,38.79,365.54,1083.0,1,0.1939320943836259,1
2024-01-01 01:31:10,91.28,100.0,39.31,376.96,1126.91,1,0.1944149120268529,1
2024-01-01 01:31:20,100.0,100.0,44.93,395.1,1934.3,1,0.19184212356211305,1
2024-01-01 01:31:30,100.0,100.0,37.23,88.73,1939.24,1,0.14851556008944367,1
2024-01-01 01:31:40,100.0,81.36,56.72,79.76,1898.54,1,0.1385498877400223,1
2024-01-01 01:31:50,100.0,79.81,50.07,97.35,1922.01,1,0.1410913359008129,1
2024-01-01 01:32:00,97.79,100.0,50.47,85.96,1093.03,1,0.145417614867124,1
2024-01-01 01:32:10,90.48,58.9,28.41,68.79,1072.25,1,0.08979242857966041,1
2024-01-01 01:32:20,91.15,46.32,39.05,75.79,1109.67,1,0.08236786808342644,1
2024-01-01 01:32:30,85.15,60.35,36.39,58.96,1079.2,1,0.09421919893804542,1
2024-01-01 01:32:40,84.55,28.64,27.93,525.9,1057.85,1,0.19565954465427604,1
2024-01-01 01:32:50,84.99,55.03,44.32,544.2,1157.88,1,0.1546609742316576,1
2024-01-01 01:33:00,91.6,58.28,33.55,537.8,1068.19,1,0.15533119441706178,1
2024-01-01 01:33:10,31.63,64.24,47.86,548.55,246.52,1,0.0292692460752626,1
2024-01-01 01:33:20,37.32,44.86,27.16,522.98,183.95,1,0.0167937012803826,1
2024-01-01 01:33:30,51.6,55.86,60.63,547.71,228.38,1,0.09002341951797277,1
2024-01-01 01:33:40,41.97,45.75,29.24,929.42,237.12,1,0.024881613646184464,1
2024-01-01 01:33:50,32.39,57.55,42.63,954.4,208.34,1,-0.015273717421804056,0
2024-01-01 01:34:00,44.61,46.05,49.5,932.0,105.82,1,0.0922836422029496,1
2024-01-01 01:34:10,31.74,50.92,33.15,942.93,200.73,1,-0.013118505283259974,0
2024-01-01 01:34:20,18.7,45.04,50.23,506.93,249.22,1,0.07662980658701457,1
2024-01-01 01:34:30,26.94,61.51,25.25,77.1,221.1,0,-0.10636687225758429,0
2024-01-01 01:34:40,20.03,63.58,57.43,83.28,217.83,0,-0.0552804441718161,0
2024-01-01 01:34:50,32.19,72.65,40.17,99.33,131.11,1,-0.01830581835723133,0
2024-01-01 01:35:00,35.15,81.63,32.84,78.0,171.18,1,-0.0467710153130621,0
2024-01-01 01:35:10,48.41,73.01,36.41,60.19,216.45,1,-0.014629082812481542,0
2024-01-01 01:35:20,37.62,90.75,49.71,366.21,216.42,1,0.07868074707258488,1
2024-01-01 01:35:30,33.25,99.5,32.99,327.02,248.59,1,0.08816457000520583,1
2024-01-01 01:35:40,41.64,81.21,31.01,336.44,194.21,1,0.06421817133794061,1
2024-01-01 01:35:50,17.31,43.88,37.34,351.4,216.23,1,0.05461083085648,1
2024-01-01 01:36:00,36.88,69.64,25.88,324.93,200.65,1,0.030525672407430315,1
2024-01-01 01:36:10,41.17,64.97,61.85,318.94,160.52,1,0.05797986642958053,1
2024-01-01 01:36:20,23.17,57.81,33.2,337.87,109.77,1,0.07138995380677682,1
2024-01-01 01:36:30,44.15,72.59,49.98,307.17,217.24,1,0.05062448112688489,1
2024-01-01 01:36:40,37.71,58.72,42.51,329.74,206.96,1,-0.01387736582289989,0
2024-01-01 01:36:50,31.68,58.89,28.19,337.74,175.27,1,0.006556552623719236,1
2024-01-01 01:37:00,40.06,54.47,39.93,330.01,135.23,1,0.02742506842002057,1
2024-01-01 01:37:10,53.17,67.24,49.41,310.91,225.19,1,0.08617336614095605,1
2024-01-01 01:37:20,36.45,65.96,37.74,357.97,189.36,1,0.0014349849881595267,1
2024-01-01 01:37:30,36.99,48.74,54.32,335.62,222.27,1,0.0237634964086173,1
2024-01-01 01:37:40,31.33,41.81,52.26,355.53,274.56,1,0.07658741022259619,1
2024-01-01 01:37:50,28.2,52.97,51.03,330.16,114.34,1,0.05732842279164874,1
2024-01-01 01:38:00,41.64,47.0,34.48,320.86,172.02,1,0.018895960007744295,1
2024-01-01 01:38:10,28.15,54.36,27.04,338.1,191.62,1,0.010605953143071223,1
2024-01-01 01:38:20,35.57,67.37,32.64,330.83,258.19,1,0.044676495044519315,1
2024-01-01 01:38:30,31.18,50.43,42.35,62.33,134.54,0,-0.0782610184871032,0
2024-01-01 01:38:40,38.83,54.57,46.55,102.05,277.43,0,-0.039305356735661046,0
2024-01-01 01:38:50,37.67,55.58,13.94,70.67,205.43,0,-0.07179555581489644,0
2024-01-01 01:39:00,43.3,83.48,39.9,52.4,196.16,1,0.011823570922098181,1
2024-01-01 01:39:10,30.92,54.61,41.9,99.92,192.08,1,-0.11431403566677029,0
2024-01-01 01:39:20,32.84,73.1,36.67,72.44,182.55,1,-0.08034014880555301,0
